ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-07-09,27119.15150952623,-17073.84320676479,8996.479682633311,27119.15150952623,27119.15150952623,-30822.100863778975,-30822.100863778975,-30822.100863778975,-25867.655978143554,-25867.655978143554,-25867.655978143554,-4954.44488563542,-4954.44488563542,-4954.44488563542,0.0,0.0,0.0,-3702.9493542527453
2011-07-10,27121.390395276456,528.2969211909317,27252.50609963516,27121.390395276456,27121.390395276456,-13504.147592895564,-13504.147592895564,-13504.147592895564,-8801.109981457466,-8801.109981457466,-8801.109981457466,-4703.037611438096,-4703.037611438096,-4703.037611438096,0.0,0.0,0.0,13617.242802380892
2011-07-11,27123.62928102668,14241.714512635595,39952.47477049822,27123.62928102668,27123.62928102668,422.9466723994125,422.9466723994125,422.9466723994125,4863.236747104776,4863.236747104776,4863.236747104776,-4440.290074705364,-4440.290074705364,-4440.290074705364,0.0,0.0,0.0,27546.57595342609
2011-07-12,27125.868166776905,20238.596770012242,46677.26902413147,27125.868166776905,27125.868166776905,5633.625943647883,5633.625943647883,5633.625943647883,9808.31271113255,9808.31271113255,9808.31271113255,-4174.686767484666,-4174.686767484666,-4174.686767484666,0.0,0.0,0.0,32759.49411042479
2011-07-13,27128.10705252713,15395.54980770282,42631.6974128893,27128.10705252713,27128.10705252713,1357.834236851466,1357.834236851466,1357.834236851466,5272.218302593295,5272.218302593295,5272.218302593295,-3914.38406574183,-3914.38406574183,-3914.38406574183,0.0,0.0,0.0,28485.9412893786
2011-07-14,27130.345938277354,21335.380338417093,47888.277640688495,27130.345938277354,27130.345938277354,8017.00606179189,8017.00606179189,8017.00606179189,11683.959076258681,11683.959076258681,11683.959076258681,-3666.953014466794,-3666.953014466794,-3666.953014466794,0.0,0.0,0.0,35147.352000069244
2011-07-15,27132.58482402758,13657.527819419853,39782.11349329123,27132.58482402758,27132.58482402758,-398.10801931526095,-398.10801931526095,-398.10801931526095,3041.039122496205,3041.039122496205,3041.039122496205,-3439.1471418114656,-3439.1471418114656,-3439.1471418114656,0.0,0.0,0.0,26734.47680471232
2011-07-16,27134.823709777804,-15969.256265445398,11413.004443391996,27134.823709777804,27134.823709777804,-29104.35855279957,-29104.35855279957,-29104.35855279957,-25867.65597815295,-25867.65597815295,-25867.65597815295,-3236.7025746466234,-3236.7025746466234,-3236.7025746466234,0.0,0.0,0.0,-1969.5348430217673
2011-07-17,27137.06259552803,2152.1202544586636,27663.31795831212,27137.06259552803,27137.06259552803,-11865.286587592536,-11865.286587592536,-11865.286587592536,-8801.109981440966,-8801.109981440966,-8801.109981440966,-3064.176606151569,-3064.176606151569,-3064.176606151569,0.0,0.0,0.0,15271.776007935494
2011-07-18,27139.301481278257,15863.88005561292,42163.66017498751,27139.301481278257,27139.301481278257,1938.4071930953382,1938.4071930953382,1938.4071930953382,4863.236747100562,4863.236747100562,4863.236747100562,-2924.829554005223,-2924.829554005223,-2924.829554005223,0.0,0.0,0.0,29077.708674373596
2011-07-19,27141.54036702848,20466.93063331822,47372.08620007648,27141.54036702848,27141.54036702848,6987.759423456725,6987.759423456725,6987.759423456725,9808.312711151673,9808.312711151673,9808.312711151673,-2820.553287694949,-2820.553287694949,-2820.553287694949,0.0,0.0,0.0,34129.2997904852
2011-07-20,27143.779252778706,16129.219369680617,42597.15360068558,27143.779252778706,27143.779252778706,2520.370059874895,2520.370059874895,2520.370059874895,5272.218302592097,5272.218302592097,5272.218302592097,-2751.848242717201,-2751.848242717201,-2751.848242717201,0.0,0.0,0.0,29664.1493126536
2011-07-21,27146.018138528932,22289.389541329798,49660.15274790248,27146.018138528932,27146.018138528932,8966.109948392375,8966.109948392375,8966.109948392375,11683.959076253288,11683.959076253288,11683.959076253288,-2717.849127860911,-2717.849127860911,-2717.849127860911,0.0,0.0,0.0,36112.12808692131
2011-07-22,27148.257024279155,14087.893749208231,40784.270801626575,27148.257024279155,27148.257024279155,324.64120143253535,324.64120143253535,324.64120143253535,3041.0391224824007,3041.0391224824007,3041.0391224824007,-2716.397921049865,-2716.397921049865,-2716.397921049865,0.0,0.0,0.0,27472.89822571169
2011-07-23,27150.49591002938,-15138.845980528193,11059.989561412489,27150.49591002938,27150.49591002938,-28611.817168909372,-28611.817168909372,-28611.817168909372,-25867.655978152747,-25867.655978152747,-25867.655978152747,-2744.161190756632,-2744.161190756632,-2744.161190756632,0.0,0.0,0.0,-1461.3212588799906
2011-07-24,27152.734795779605,1890.2558973994664,28685.4306352249,27152.734795779605,27152.734795779605,-11597.897304765487,-11597.897304765487,-11597.897304765487,-8801.10998142074,-8801.10998142074,-8801.10998142074,-2796.7873233447485,-2796.7873233447485,-2796.7873233447485,0.0,0.0,0.0,15554.837491014117
2011-07-25,27154.973681529827,15833.78020428039,41937.37529496246,27154.973681529827,27154.973681529827,1994.138818659037,1994.138818659037,1994.138818659037,4863.236747089575,4863.236747089575,4863.236747089575,-2869.0979284305386,-2869.0979284305386,-2869.0979284305386,0.0,0.0,0.0,29149.112500188865
2011-07-26,27157.212567280054,20937.158940810816,47060.83984214461,27157.212567280054,27157.212567280054,6853.006135275339,6853.006135275339,6853.006135275339,9808.312711140292,9808.312711140292,9808.312711140292,-2955.3065758649527,-2955.3065758649527,-2955.3065758649527,0.0,0.0,0.0,34010.218702555394
2011-07-27,27159.451453030277,16111.824670977869,42948.06700707971,27159.451453030277,27159.451453030277,2222.9611776535903,2222.9611776535903,2222.9611776535903,5272.218302603481,5272.218302603481,5272.218302603481,-3049.257124949891,-3049.257124949891,-3049.257124949891,0.0,0.0,0.0,29382.412630683866
2011-07-28,27161.690338780503,23131.444808449232,49570.30774923108,27161.690338780503,27161.690338780503,8539.285808749399,8539.285808749399,8539.285808749399,11683.959076247891,11683.959076247891,11683.959076247891,-3144.6732674984933,-3144.6732674984933,-3144.6732674984933,0.0,0.0,0.0,35700.9761475299
2011-07-29,27163.92922453073,14146.88470106609,39022.421839684765,27163.92922453073,27163.92922453073,-194.3714189887224,-194.3714189887224,-194.3714189887224,3041.0391225197864,3041.0391225197864,3041.0391225197864,-3235.4105415085087,-3235.4105415085087,-3235.4105415085087,0.0,0.0,0.0,26969.55780554201
2011-07-30,27166.168110280953,-15337.88615807995,11196.421347206837,27166.168110280953,27166.168110280953,-29183.357971705667,-29183.357971705667,-29183.357971705667,-25867.655978142284,-25867.655978142284,-25867.655978142284,-3315.7019935633843,-3315.7019935633843,-3315.7019935633843,0.0,0.0,0.0,-2017.1898614247148
2011-07-31,27168.40699603118,1837.8011262676916,28043.627340295316,27168.40699603118,27168.40699603118,-12181.498859454949,-12181.498859454949,-12181.498859454949,-8801.109981452011,-8801.109981452011,-8801.109981452011,-3380.3888780029392,-3380.3888780029392,-3380.3888780029392,0.0,0.0,0.0,14986.90813657623
2011-08-01,27170.645881781405,15700.999887558215,41252.299358332,27170.645881781405,27170.645881781405,1438.1084739257465,1438.1084739257465,1438.1084739257465,4863.2367471016705,4863.2367471016705,4863.2367471016705,-3425.1282731759247,-3425.1282731759247,-3425.1282731759247,0.0,0.0,0.0,28608.75435570715
2011-08-02,27172.88476753163,19350.972694438235,46936.70921305234,27172.88476753163,27172.88476753163,6361.742456909532,6361.742456909532,6361.742456909532,9808.31271112891,9808.31271112891,9808.31271112891,-3446.5702542193785,-3446.5702542193785,-3446.5702542193785,0.0,0.0,0.0,33534.62722444116
2011-08-03,27175.123653281855,15971.22445093803,41977.50467488091,27175.123653281855,27175.123653281855,1829.7200386858913,1829.7200386858913,1829.7200386858913,5272.218302584928,5272.218302584928,5272.218302584928,-3442.4982638990364,-3442.4982638990364,-3442.4982638990364,0.0,0.0,0.0,29004.843691967748
2011-08-04,27177.362539032078,21428.856787137574,48935.47061502898,27177.362539032078,27177.362539032078,8272.031539579473,8272.031539579473,8272.031539579473,11683.959076270774,11683.959076270774,11683.959076270774,-3411.9275366913007,-3411.9275366913007,-3411.9275366913007,0.0,0.0,0.0,35449.39407861155
2011-08-05,27179.601424782304,13963.457767397893,39363.98485637979,27179.601424782304,27179.601424782304,-314.118695342102,-314.118695342102,-314.118695342102,3041.0391225571725,3041.0391225571725,3041.0391225571725,-3355.1578178992745,-3355.1578178992745,-3355.1578178992745,0.0,0.0,0.0,26865.482729440202
2011-08-06,27181.84031053253,-13997.392162841123,11081.425469587495,27181.84031053253,27181.84031053253,-29141.43411370711,-29141.43411370711,-29141.43411370711,-25867.65597815168,-25867.65597815168,-25867.65597815168,-3273.778135555426,-3273.778135555426,-3273.778135555426,0.0,0.0,0.0,-1959.593803174579
2011-08-07,27184.079196282753,2358.2051578238475,28678.752390089805,27184.079196282753,27184.079196282753,-11971.73296121484,-11971.73296121484,-11971.73296121484,-8801.109981435513,-8801.109981435513,-8801.109981435513,-3170.6229797793294,-3170.6229797793294,-3170.6229797793294,0.0,0.0,0.0,15212.346235067913
2011-08-08,27186.31808203298,16883.359408298773,41121.46249868653,27186.31808203298,27186.31808203298,1813.5558755183422,1813.5558755183422,1813.5558755183422,4863.236747113764,4863.236747113764,4863.236747113764,-3049.6808715954216,-3049.6808715954216,-3049.6808715954216,0.0,0.0,0.0,28999.87395755132
2011-08-09,27188.556967783206,20386.156625292253,47271.000944347135,27188.556967783206,27188.556967783206,6892.354802363449,6892.354802363449,6892.354802363449,9808.312711143195,9808.312711143195,9808.312711143195,-2915.9579087797447,-2915.9579087797447,-2915.9579087797447,0.0,0.0,0.0,34080.91177014665
2011-08-10,27190.79585353343,15486.877172284594,42037.28229959751,27190.79585353343,27190.79585353343,2496.917893756786,2496.917893756786,2496.917893756786,5272.218302583731,5272.218302583731,5272.218302583731,-2775.300408826945,-2775.300408826945,-2775.300408826945,0.0,0.0,0.0,29687.713747290214
2011-08-11,27193.034739283656,23835.118858041056,48694.91648468733,27193.034739283656,27193.034739283656,9049.776897129344,9049.776897129344,9049.776897129344,11683.95907626251,11683.95907626251,11683.95907626251,-2634.1821791331654,-2634.1821791331654,-2634.1821791331654,0.0,0.0,0.0,36242.811636413
2011-08-12,27195.273625033882,15412.000457559556,41095.57918936506,27195.273625033882,27195.273625033882,541.5759362054181,541.5759362054181,541.5759362054181,3041.03912254337,3041.03912254337,3041.03912254337,-2499.463186337952,-2499.463186337952,-2499.463186337952,0.0,0.0,0.0,27736.8495612393
2011-08-13,27197.512510784105,-14222.003970867401,11732.095804447703,27197.512510784105,27197.512510784105,-28245.783407922805,-28245.783407922805,-28245.783407922805,-25867.655978161078,-25867.655978161078,-25867.655978161078,-2378.127429761727,-2378.127429761727,-2378.127429761727,0.0,0.0,0.0,-1048.2708971387
2011-08-14,27199.751396534328,3417.3435604962388,30068.729447806694,27199.751396534328,27199.751396534328,-11078.1185953048,-11078.1185953048,-11078.1185953048,-8801.109981415288,-8801.109981415288,-8801.109981415288,-2277.008613889513,-2277.008613889513,-2277.008613889513,0.0,0.0,0.0,16121.632801229527
2011-08-15,27201.990282284554,17408.445275080085,43887.8508955072,27201.990282284554,27201.990282284554,2660.7240122708636,2660.7240122708636,2660.7240122708636,4863.236747079698,4863.236747079698,4863.236747079698,-2202.512734808834,-2202.512734808834,-2202.512734808834,0.0,0.0,0.0,29862.71429455542
2011-08-16,27204.229168034777,21336.4580222946,48666.32038788462,27204.229168034777,27204.229168034777,7647.9657837592285,7647.9657837592285,7647.9657837592285,9808.312711147062,9808.312711147062,9808.312711147062,-2160.346927387834,-2160.346927387834,-2160.346927387834,0.0,0.0,0.0,34852.19495179401
2011-08-17,27206.468053785004,16675.937520168984,43179.202759653715,27206.468053785004,27206.468053785004,3116.9544489030236,3116.9544489030236,3116.9544489030236,5272.2183025951135,5272.2183025951135,5272.2183025951135,-2155.26385369209,-2155.26385369209,-2155.26385369209,0.0,0.0,0.0,30323.422502688027
2011-08-18,27208.706939535226,23305.626874076355,50100.22040068729,27208.706939535226,27208.706939535226,9493.128527327332,9493.128527327332,9493.128527327332,11683.959076257113,11683.959076257113,11683.959076257113,-2190.830548929782,-2190.830548929782,-2190.830548929782,0.0,0.0,0.0,36701.835466862554
2011-08-19,27210.945825285453,15589.861839938116,40243.80147209407,27210.945825285453,27210.945825285453,771.8091346655144,771.8091346655144,771.8091346655144,3041.039122508543,3041.039122508543,3041.039122508543,-2269.229987843029,-2269.229987843029,-2269.229987843029,0.0,0.0,0.0,27982.754959950966
2011-08-20,27213.18471103568,-14292.25587456246,12721.603777264705,27213.18471103568,27213.18471103568,-28258.75868825524,-28258.75868825524,-28258.75868825524,-25867.655978160874,-25867.655978160874,-25867.655978160874,-2391.1027100943634,-2391.1027100943634,-2391.1027100943634,0.0,0.0,0.0,-1045.5739772195593
2011-08-21,27215.423596785902,1332.8332129296514,29332.63994947412,27215.423596785902,27215.423596785902,-11356.54465622614,-11356.54465622614,-11356.54465622614,-8801.109981446558,-8801.109981446558,-8801.109981446558,-2555.4346747795835,-2555.4346747795835,-2555.4346747795835,0.0,0.0,0.0,15858.878940559762
2011-08-22,27217.66248253613,15153.246970998927,43476.64654241934,27217.66248253613,27217.66248253613,2103.740611105227,2103.740611105227,2103.740611105227,4863.236747091793,4863.236747091793,4863.236747091793,-2759.496135986567,-2759.496135986567,-2759.496135986567,0.0,0.0,0.0,29321.403093641355
2011-08-23,27219.901368286355,20931.418053768706,47412.30664328623,27219.901368286355,27219.901368286355,6809.477926440737,6809.477926440737,6809.477926440737,9808.312711135684,9808.312711135684,9808.312711135684,-2998.834784694947,-2998.834784694947,-2998.834784694947,0.0,0.0,0.0,34029.37929472709
2011-08-24,27222.140254036578,15592.534282638137,42210.410889940256,27222.140254036578,27222.140254036578,2004.8935684235691,2004.8935684235691,2004.8935684235691,5272.218302606497,5272.218302606497,5272.218302606497,-3267.3247341829283,-3267.3247341829283,-3267.3247341829283,0.0,0.0,0.0,29227.033822460147
2011-08-25,27224.379139786804,21748.108877749364,48991.801911995164,27224.379139786804,27224.379139786804,8126.687889103151,8126.687889103151,8126.687889103151,11683.959076279996,11683.959076279996,11683.959076279996,-3557.271187176845,-3557.271187176845,-3557.271187176845,0.0,0.0,0.0,35351.06702888996
2011-08-26,27226.618025537027,13464.601991809097,39864.02397725539,27226.618025537027,27226.618025537027,-818.5297443708105,-818.5297443708105,-818.5297443708105,3041.039122545932,3041.039122545932,3041.039122545932,-3859.5688669167425,-3859.5688669167425,-3859.5688669167425,0.0,0.0,0.0,26408.088281166216
2011-08-27,27228.856911287254,-15157.388735124963,10730.010347668062,27228.856911287254,27228.856911287254,-30031.566553557415,-30031.566553557415,-30031.566553557415,-25867.655978150415,-25867.655978150415,-25867.655978150415,-4163.910575406997,-4163.910575406997,-4163.910575406997,0.0,0.0,0.0,-2802.7096422701616
2011-08-28,27231.09579703748,672.3666958344432,27269.383261180483,27231.09579703748,27231.09579703748,-13260.150595511594,-13260.150595511594,-13260.150595511594,-8801.10998143006,-8801.10998143006,-8801.10998143006,-4459.040614081537,-4459.040614081537,-4459.040614081537,0.0,0.0,0.0,13970.945201525887
2011-08-29,27233.334682787703,14917.486721253857,39699.49142426831,27233.334682787703,27233.334682787703,130.1904308598685,130.1904308598685,130.1904308598685,4863.236747103888,4863.236747103888,4863.236747103888,-4733.046316244019,-4733.046316244019,-4733.046316244019,0.0,0.0,0.0,27363.52511364757
2011-08-30,27235.57356853793,18910.5509084748,45417.23801273705,27235.57356853793,27235.57356853793,4834.633067001499,4834.633067001499,4834.633067001499,9808.312711149965,9808.312711149965,9808.312711149965,-4973.6796441484685,-4973.6796441484685,-4973.6796441484685,0.0,0.0,0.0,32070.206635539427
2011-08-31,27237.812454288156,14761.568323985219,40394.3011730724,27237.812454288156,27237.812454288156,103.5185642053464,103.5185642053464,103.5185642053464,5272.218302587945,5272.218302587945,5272.218302587945,-5168.699738382598,-5168.699738382598,-5168.699738382598,0.0,0.0,0.0,27341.331018493504
2011-09-01,27240.05134003838,21175.61868457285,47294.22552084625,27240.05134003838,27240.05134003838,6377.732567941793,6377.732567941793,6377.732567941793,11683.959076240586,11683.959076240586,11683.959076240586,-5306.226508298792,-5306.226508298792,-5306.226508298792,0.0,0.0,0.0,33617.78390798017
2011-09-02,27242.290225788605,11979.659048566125,37702.13602509368,27242.290225788605,27242.290225788605,-2334.055724258161,-2334.055724258161,-2334.055724258161,3041.0391225321255,3041.0391225321255,3041.0391225321255,-5375.094846790286,-5375.094846790286,-5375.094846790286,0.0,0.0,0.0,24908.234501530445
2011-09-03,27244.52911153883,-16547.216958734385,8972.367742846065,27244.52911153883,27244.52911153883,-31232.854837232153,-31232.854837232153,-31232.854837232153,-25867.65597815981,-25867.65597815981,-25867.65597815981,-5365.198859072341,-5365.198859072341,-5365.198859072341,0.0,0.0,0.0,-3988.325725693321
2011-09-04,27246.76799728905,-295.0199583529606,26385.696288933163,27246.76799728905,27246.76799728905,-14068.925603764941,-14068.925603764941,-14068.925603764941,-8801.10998141356,-8801.10998141356,-8801.10998141356,-5267.815622351382,-5267.815622351382,-5267.815622351382,0.0,0.0,0.0,13177.84239352411
2011-09-05,27249.006883039277,13875.419256602021,40612.186122517,27249.006883039277,27249.006883039277,-212.66169345250202,-212.66169345250202,-212.66169345250202,4863.236747099671,4863.236747099671,4863.236747099671,-5075.898440552173,-5075.898440552173,-5075.898440552173,0.0,0.0,0.0,27036.345189586777
2011-09-06,27251.2457687895,19384.50243460251,45588.87963282864,27251.2457687895,27251.2457687895,5023.982396037028,5023.982396037028,5023.982396037028,9808.312711153838,9808.312711153838,9808.312711153838,-4784.330315116811,-4784.330315116811,-4784.330315116811,0.0,0.0,0.0,32275.228164826527
2011-09-07,27253.484654539727,15587.15239794666,40916.48944587206,27253.484654539727,27253.484654539727,882.0889032767213,882.0889032767213,882.0889032767213,5272.218302586746,5272.218302586746,5272.218302586746,-4390.129399310024,-4390.129399310024,-4390.129399310024,0.0,0.0,0.0,28135.57355781645
2011-09-08,27255.723540289953,20692.421177645076,47502.22546221497,27255.723540289953,27255.723540289953,7791.359565831095,7791.359565831095,7791.359565831095,11683.95907623519,11683.95907623519,11683.95907623519,-3892.5995104040953,-3892.5995104040953,-3892.5995104040953,0.0,0.0,0.0,35047.08310612105
2011-09-09,27257.962426040176,13987.685010739298,39778.211434305784,27257.962426040176,27257.962426040176,-252.38118197998247,-252.38118197998247,-252.38118197998247,3041.03912251832,3041.03912251832,3041.03912251832,-3293.420304498302,-3293.420304498302,-3293.420304498302,0.0,0.0,0.0,27005.581244060195
2011-09-10,27260.201311790403,-15030.896009656964,12003.66518632012,27260.201311790403,27260.201311790403,-28464.329406492958,-28464.329406492958,-28464.329406492958,-25867.655978159608,-25867.655978159608,-25867.655978159608,-2596.673428333348,-2596.673428333348,-2596.673428333348,0.0,0.0,0.0,-1204.1280947025552
2011-09-11,27262.44019754063,3301.2914839334617,30336.14407968321,27262.44019754063,27262.44019754063,-10609.91278277335,-10609.91278277335,-10609.91278277335,-8801.1099814926,-8801.1099814926,-8801.1099814926,-1808.8028012807501,-1808.8028012807501,-1808.8028012807501,0.0,0.0,0.0,16652.52741476728
2011-09-12,27264.679083290852,19094.93083026789,44022.4570675233,27264.679083290852,27264.679083290852,3924.727652557196,3924.727652557196,3924.727652557196,4863.236747088685,4863.236747088685,4863.236747088685,-938.509094531489,-938.509094531489,-938.509094531489,0.0,0.0,0.0,31189.406735848046
2011-09-13,27266.91796904108,23968.560979322112,49403.27564633662,27266.91796904108,27266.91796904108,9811.732304741405,9811.732304741405,9811.732304741405,9808.312711142456,9808.312711142456,9808.312711142456,3.419593598947787,3.419593598947787,3.419593598947787,0.0,0.0,0.0,37078.650273782485
2011-09-14,27269.1568547913,20035.658335644497,46631.90232412459,27269.1568547913,27269.1568547913,6276.555277998454,6276.555277998454,6276.555277998454,5272.218302598131,5272.218302598131,5272.218302598131,1004.3369754003228,1004.3369754003228,1004.3369754003228,0.0,0.0,0.0,33545.712132789755
2011-09-15,27271.395740541528,27979.39505633003,54965.799673655645,27271.395740541528,27271.395740541528,13733.98111487015,13733.98111487015,13733.98111487015,11683.959076258074,11683.959076258074,11683.959076258074,2050.0220386120773,2050.0220386120773,2050.0220386120773,0.0,0.0,0.0,41005.376855411676
2011-09-16,27273.634626291754,20915.912835792802,47329.61989378022,27273.634626291754,27273.634626291754,6166.048531628617,6166.048531628617,6166.048531628617,3041.039122483495,3041.039122483495,3041.039122483495,3125.0094091451215,3125.0094091451215,3125.0094091451215,0.0,0.0,0.0,33439.68315792037
2011-09-17,27275.873512041977,-8286.007703090718,19737.51127731014,27275.873512041977,27275.873512041977,-21654.69813702822,-21654.69813702822,-21654.69813702822,-25867.655978149145,-25867.655978149145,-25867.655978149145,4212.957841120925,4212.957841120925,4212.957841120925,0.0,0.0,0.0,5621.175375013758
2011-09-18,27278.112397792203,11170.82509355012,36679.92388951095,27278.112397792203,27278.112397792203,-3504.063112238997,-3504.063112238997,-3504.063112238997,-8801.109981476098,-8801.109981476098,-8801.109981476098,5297.046869237103,5297.046869237103,5297.046869237103,0.0,0.0,0.0,23774.049285553207
2011-09-19,27280.35128354243,24163.86863437891,50320.66356569187,27280.35128354243,27280.35128354243,11223.627495446694,11223.627495446694,11223.627495446694,4863.236747100781,4863.236747100781,4863.236747100781,6360.390748345913,6360.390748345913,6360.390748345913,0.0,0.0,0.0,38503.97877898913
2011-09-20,27282.590169292653,31273.413494783155,57808.41499819435,27282.590169292653,27282.590169292653,17194.770919942894,17194.770919942894,17194.770919942894,9808.312711131079,9808.312711131079,9808.312711131079,7386.458208811816,7386.458208811816,7386.458208811816,0.0,0.0,0.0,44477.36108923555
2011-09-21,27284.82905504288,27984.707651018354,54589.427164263245,27284.82905504288,27284.82905504288,13631.704596362353,13631.704596362353,13631.704596362353,5272.218302579579,5272.218302579579,5272.218302579579,8359.486293782775,8359.486293782775,8359.486293782775,0.0,0.0,0.0,40916.53365140523
2011-09-22,27287.067940793106,35192.14429165179,61972.11289547674,27287.067940793106,27287.067940793106,20948.83570220357,20948.83570220357,20948.83570220357,11683.959076249808,11683.959076249808,11683.959076249808,9264.876625953759,9264.876625953759,9264.876625953759,0.0,0.0,0.0,48235.90364299668
2011-09-23,27289.30682654333,27155.825237266785,53219.76031245969,27289.30682654333,27289.30682654333,13130.601999560988,13130.601999560988,13130.601999560988,3041.0391225208805,3041.0391225208805,3041.0391225208805,10089.562877040107,10089.562877040107,10089.562877040107,0.0,0.0,0.0,40419.908826104314
2011-09-24,27291.545712293555,-501.0977001393666,25046.75675444374,27291.545712293555,27291.545712293555,-15045.317005914292,-15045.317005914292,-15045.317005914292,-25867.655978158546,-25867.655978158546,-25867.655978158546,10822.338972244252,10822.338972244252,10822.338972244252,0.0,0.0,0.0,12246.228706379263
2011-09-25,27293.784598043778,16951.350981644555,42098.96658493176,27293.784598043778,27293.784598043778,2653.0286529650316,2653.0286529650316,2653.0286529650316,-8801.109981459602,-8801.109981459602,-8801.109981459602,11454.138634424635,11454.138634424635,11454.138634424635,0.0,0.0,0.0,29946.81325100881
2011-09-26,27296.023483794,31293.56336087653,58122.30669750828,27296.023483794,27296.023483794,16841.494975299145,16841.494975299145,16841.494975299145,4863.236747096565,4863.236747096565,4863.236747096565,11978.258228202581,11978.258228202581,11978.258228202581,0.0,0.0,0.0,44137.518459093146
2011-09-27,27298.262369544227,35957.30505521372,63503.46834194724,27298.262369544227,27298.262369544227,22198.829175510964,22198.829175510964,22198.829175510964,9808.31271114536,9808.31271114536,9808.31271114536,12390.516464365603,12390.516464365603,12390.516464365603,0.0,0.0,0.0,49497.09154505519
2011-09-28,27300.50125529445,31765.720996803826,58256.83753924761,27300.50125529445,27300.50125529445,17961.56462620337,17961.56462620337,17961.56462620337,5272.218302595735,5272.218302595735,5272.218302595735,12689.346323607637,12689.346323607637,12689.346323607637,0.0,0.0,0.0,45262.06588149782
2011-09-29,27302.740141044676,38730.92701249537,65919.5677271474,27302.740141044676,27302.740141044676,24559.775579324833,24559.775579324833,24559.775579324833,11683.959076244413,11683.959076244413,11683.959076244413,12875.816503080418,12875.816503080418,12875.816503080418,0.0,0.0,0.0,51862.51572036951
2011-09-30,27304.979026794903,30174.18652389149,55168.822916943245,27304.979026794903,27304.979026794903,15994.620845278227,15994.620845278227,15994.620845278227,3041.0391225070775,3041.0391225070775,3041.0391225070775,12953.581722771149,12953.581722771149,12953.581722771149,0.0,0.0,0.0,43299.59987207313
2011-10-01,27307.217912545126,1489.0682094913498,27180.518359695918,27307.217912545126,27307.217912545126,-12938.892687262256,-12938.892687262256,-12938.892687262256,-25867.65597816793,-25867.65597816793,-25867.65597816793,12928.76329090568,12928.76329090568,12928.76329090568,0.0,0.0,0.0,14368.32522528287
2011-10-02,27309.456798295352,18115.53907277667,44396.58072157275,27309.456798295352,27309.456798295352,4008.6533758996584,4008.6533758996584,4008.6533758996584,-8801.109981439375,-8801.109981439375,-8801.109981439375,12809.763357339034,12809.763357339034,12809.763357339034,0.0,0.0,0.0,31318.11017419501
2011-10-03,27311.69568404558,31047.967978032673,58433.59685485486,27311.69568404558,27311.69568404558,17470.25496747144,17470.25496747144,17470.25496747144,4863.23674708558,4863.23674708558,4863.23674708558,12607.01822038586,12607.01822038586,12607.01822038586,0.0,0.0,0.0,44781.95065151702
2011-10-04,27313.9345697958,36918.71343180367,62335.0446659877,27313.9345697958,27313.9345697958,22141.010548771537,22141.010548771537,22141.010548771537,9808.31271114923,9808.31271114923,9808.31271114923,12332.697837622307,12332.697837622307,12332.697837622307,0.0,0.0,0.0,49454.94511856734
2011-10-05,27316.173455546028,31236.08396641398,56944.567813005655,27316.173455546028,27316.173455546028,17272.578573440427,17272.578573440427,17272.578573440427,5272.218302607117,5272.218302607117,5272.218302607117,12000.360270833311,12000.360270833311,12000.360270833311,0.0,0.0,0.0,44588.752028986455
2011-10-06,27318.41234129625,37700.87681113691,64060.42980554676,27318.41234129625,27318.41234129625,23308.530197374068,23308.530197374068,23308.530197374068,11683.959076239016,11683.959076239016,11683.959076239016,11624.571121135048,11624.571121135048,11624.571121135048,0.0,0.0,0.0,50626.94253867032
2011-10-07,27320.651227046477,28600.901237985505,54714.4827143742,27320.651227046477,27320.651227046477,14261.538164354874,14261.538164354874,14261.538164354874,3041.039122472251,3041.039122472251,3041.039122472251,11220.499041882624,11220.499041882624,11220.499041882624,0.0,0.0,0.0,41582.18939140135
2011-10-08,27322.890112796704,-958.3217272072073,25230.659927304703,27322.890112796704,27322.890112796704,-15064.156856615742,-15064.156856615742,-15064.156856615742,-25867.65597816773,-25867.65597816773,-25867.65597816773,10803.499121551991,10803.499121551991,10803.499121551991,0.0,0.0,0.0,12258.733256180962
2011-10-09,27325.128998546927,16413.841691177666,41387.67001428172,27325.128998546927,27325.128998546927,1587.5863027675016,1587.5863027675016,1587.5863027675016,-8801.109981470647,-8801.109981470647,-8801.109981470647,10388.696284238149,10388.696284238149,10388.696284238149,0.0,0.0,0.0,28912.715301314427
2011-10-10,27327.367884297153,28991.664561421687,54954.30427587151,27327.367884297153,27327.367884297153,14853.817596197841,14853.817596197841,14853.817596197841,4863.2367470976715,4863.2367470976715,4863.2367470976715,9990.580849100168,9990.580849100168,9990.580849100168,0.0,0.0,0.0,42181.185480495
2011-10-11,27329.60677004738,33012.71887089594,59926.44995804704,27329.60677004738,27329.60677004738,19430.940731829895,19430.940731829895,19430.940731829895,9808.312711137849,9808.312711137849,9808.312711137849,9622.628020692044,9622.628020692044,9622.628020692044,0.0,0.0,0.0,46760.54750187727
